Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
1,OLFM1,nm_001282611.1,nm_001266811.1,nm_019498.2,nm_053573.1,,xm_012445125.1,xm_005213513.1,xm_002743306.2,xm_010993502.1,xm_014116871.1,,xm_003470888.3,,xm_012048953.1,xm_005415081.2,xm_008005719.1,xm_006863705.1,xm_012721179.1,xm_007620398.1,xm_004467337.1,xm_013029321.1,xm_004714442.1,xm_006902377.1,xm_008152477.1,,xm_007532671.1,,xm_008594616.1,,xm_004849003.2,xm_013363586.1,xm_004654067.2,xm_010602003.1,nm_001284664.1,xm_011724695.1,xm_011985045.1,,xm_005085410.2,xm_012790683.1,xm_005346202.1,,xm_001368096.2,xm_004756981.2,xm_008843918.1,xm_003279628.2,xm_004593445.2,xm_004640418.2,xm_004410723.2,xm_004285015.2,xm_002715812.2,xm_003794865.1,,xm_003808492.1,,xm_003911115.2,xm_002820364.3,xm_012639833.1,xm_011376250.1,xm_010372760.1,,xm_010352201.1,xm_004613259.2,xm_013988968.1,xm_012559159.1,xm_006165264.1,
1,OSBPL1A,nm_001242508.1,nm_001266176.1,nm_207530.3,nm_172023.1,xm_011237696.1,xm_012445008.1,nm_001035020.2,xm_008979620.1,xm_010977052.1,xm_005623001.2,,xm_013157122.1,,xm_012056114.1,xm_005372717.2,xm_007974412.1,xm_006835025.1,xm_012725894.1,xm_007627266.1,xm_004465124.2,xm_013014929.1,xm_004702913.2,xm_006895041.1,xm_008148371.1,,xm_007536370.1,xm_003995075.3,xm_008593611.1,,xm_013075259.1,xm_013360217.1,xm_004654838.2,xm_003406354.2,,xm_011713491.1,xm_011983195.1,,xm_013124152.1,xm_012745965.1,xm_005355774.2,,xm_007505340.1,xm_013051261.1,xm_008847623.1,xm_012506332.1,xm_004579596.1,xm_004635804.1,xm_004413717.2,xm_012534455.1,nm_001082233.1,xm_012802073.1,xm_012132725.1,xm_008964419.1,xm_009460405.1,xm_003896184.2,nm_001133772.1,xm_012641750.1,xm_011360426.1,xm_010383217.1,,xm_010335492.1,xm_004606022.2,xm_013999263.1,xm_004387940.1,,
1,PCP4,nm_006198.2,,,nm_013002.4,,xm_012445145.1,nm_001078136.1,,,xm_535596.4,,xm_003463908.3,,xm_012037306.1,xm_005375850.2,xm_007968451.1,xm_006870836.1,,,xm_012527872.1,xm_013027372.1,,,xm_008145783.1,,,,xm_008592809.1,,,xm_005323478.1,xm_012947918.1,,,xm_011726007.1,xm_011998591.1,,xm_013116162.1,,xm_005370134.1,,,,,xm_004089531.1,xm_004594082.2,xm_012514873.1,xm_004411356.2,,,xm_003798065.2,,xm_003819855.2,,xm_009202226.1,xm_003779441.2,xm_012640085.1,xm_011375312.1,xm_010368697.1,,xm_003927606.1,,,,xm_006158174.1,
1,PCSK2,nm_001201528.1,nm_001266025.1,nm_008792.4,nm_012746.1,,xm_012474808.1,nm_174413.3,xm_002747466.2,xm_010986068.1,xm_003433184.3,,xm_013159598.1,,xm_012052015.1,xm_005380904.1,xm_007960726.1,xm_006860627.1,xm_004686939.2,xm_003508113.1,xm_004472399.1,xm_013027061.1,xm_004697816.1,xm_006902082.1,xm_008141110.1,xm_001502605.3,,xm_011288867.1,xm_008588485.1,,xm_004840850.2,xm_013356426.1,xm_004668723.1,xm_003411418.2,,xm_011749944.1,xm_011975910.1,,xm_013112308.1,xm_012776621.1,xm_005365519.1,,xm_007483357.1,xm_013057037.1,xm_008850267.1,xm_003268203.3,xm_004598172.2,xm_004635605.2,xm_004412296.1,xm_004270393.1,xm_008269782.1,xm_012812406.1,nm_001078654.1,xm_003810593.1,xm_003315350.3,xm_003905097.2,nm_001131407.1,xm_012640436.1,xm_011371282.1,xm_010381469.1,,xm_003933180.2,xm_004610910.1,nm_001004044.1,xm_004376450.2,,
1,PENK,nm_001135690.2,nm_001260678.2,nm_011987.4,nm_017139.1,,xm_012463751.1,nm_174141.2,xm_002758922.2,xm_010989526.1,xm_003640011.3,,nm_001173417.1,,xm_012091965.1,xm_005396126.2,xm_008000696.1,xm_006877286.1,xm_012722924.1,xm_007634451.1,xm_012527819.1,xm_013009291.1,xm_004705385.2,xm_006888850.1,xm_008143321.1,,xm_007529537.1,,xm_008564757.1,,xm_013068054.1,xm_005322930.2,xm_004653344.1,xm_003420005.1,xm_005591301.1,xm_011742284.1,xm_011981452.1,,xm_005087581.2,xm_012774095.1,xm_005362278.2,,xm_001368487.3,xm_004768794.2,,xm_003255999.2,xm_004580580.2,xm_004626452.1,xm_004414435.1,xm_004275000.1,,xm_003793677.2,nm_001174115.1,xm_008968455.1,,xm_003916576.1,xm_002819101.1,xm_012661392.1,xm_011359176.1,xm_010362529.1,,xm_003935508.2,xm_012936042.1,xm_003125621.4,xm_004372582.1,xm_006140868.1,
1,QDPR,nm_000320.2,,,nm_024236.2,nm_022390.1,,xm_012472431.1,nm_001076492.2,xm_008993508.1,xm_010991022.1,xm_536229.4,,xm_003465073.3,,xm_012045373.1,xm_005402546.2,xm_008017807.1,xm_006872485.1,xm_012724036.1,,xm_004474225.2,xm_013008891.1,xm_013005927.1,xm_006884516.1,xm_008154871.1,,,,xm_008588168.1,,xm_004847507.1,xm_005318945.2,xm_004656145.1,xm_003411369.2,nm_001283120.1,xm_011723425.1,xm_011992986.1,,xm_005087924.2,xm_012737534.1,xm_005365997.2,,,xm_004773405.2,xm_008826867.1,xm_012499784.1,xm_004579343.1,xm_012516609.1,xm_004410287.2,xm_012537718.1,nm_001319581.1,xm_003793493.2,,xm_003826810.2,xm_001161997.4,,xm_009239824.1,xm_012638481.1,xm_011365891.1,xm_010381674.1,,xm_010338199.1,xm_012934504.1,nm_214343.2,xm_004375169.1,
1,RGS4,nm_001102445.2,nm_001260517.1,nm_009062.3,nm_017214.1,xm_011220429.1,xm_012468887.1,nm_001046600.2,xm_002760305.2,xm_010984428.1,xm_545783.5,,xm_003468614.3,xm_004439018.1,xm_012091214.1,xm_005398260.2,xm_007989722.1,xm_006873428.1,xm_004688426.2,xm_003505828.2,xm_004449384.2,xm_013021762.1,xm_004706769.1,xm_006887370.1,xm_008153090.1,nm_001081939.1,xm_007526748.1,,xm_008571923.1,xm_004028069.1,xm_013065738.1,xm_005342623.2,xm_004663293.1,xm_010594922.1,nm_001283325.1,xm_011760334.1,xm_011977109.1,,xm_005071423.2,xm_012768657.1,xm_013355525.1,,xm_007475004.1,xm_004751425.2,xm_008848215.1,xm_003258784.2,xm_004589129.2,xm_004639885.1,xm_004403466.1,xm_004282035.2,nm_001082214.1,xm_012802669.1,nm_001174111.1,xm_003824574.1,xm_513957.4,xm_003893467.2,nm_001132037.1,xm_012639555.1,xm_011377056.1,xm_010373354.1,,xm_003943392.2,xm_004613881.1,nm_001185184.1,xm_004385757.1,xm_006142338.1,
1,SERPINA3,nm_001085.4,nm_001195350.1,nm_009252.2,nm_031531.1,xm_011237890.1,xm_012458289.1,nm_001081712.1,xm_009006493.1,xm_010987756.1,xm_537546.5,,xm_003463002.3,xm_004434236.1,xm_012037655.1,xm_005390389.2,xm_007987713.1,xm_006839547.1,xm_012724342.1,xm_003501379.1,xm_004455919.1,xm_013012383.1,xm_004698780.1,xm_006879193.1,xm_008159552.1,nm_001114533.1,,,xm_008588170.1,,xm_004837004.2,xm_005341174.2,xm_004665616.1,xm_010588924.1,xm_005594276.1,xm_011717100.1,xm_011991689.1,,nm_001281628.1,xm_012738641.1,xm_013346593.1,,xm_007473635.1,xm_013057325.1,xm_008837559.1,xm_004091837.2,xm_004584544.2,xm_004627525.1,xm_012560318.1,xm_012533982.1,nm_001081994.1,xm_012803409.1,xm_012098288.1,xm_003832822.2,nm_001280360.1,xm_003902212.2,nm_001133380.1,xm_012655225.1,xm_011379604.1,xm_010376817.1,,xm_010339463.1,xm_012935232.1,xm_013978400.1,xm_012555652.1,xm_006165416.1,xm_004320695.1
1,SFPQ,nm_005066.2,nm_001257902.1,nm_023603.3,nm_001025271.1,,xm_012441170.1,nm_001075277.1,xm_002749149.2,xm_010977554.1,xm_005629406.2,,xm_003471490.3,,xm_012030797.1,xm_005395311.2,xm_007979458.1,xm_006867519.1,xm_012722371.1,xm_007636113.1,xm_004472215.1,xm_013034073.1,xm_013005256.1,xm_006886431.1,xm_008156960.1,,,,xm_008585669.1,,xm_004850918.2,xm_005318096.1,xm_004665236.1,xm_010595196.1,,xm_011763382.1,xm_011995620.1,,xm_005079457.2,,xm_013348317.1,,xm_001376119.3,xm_013046126.1,,xm_012511381.1,xm_004591714.2,xm_012514112.1,xm_004402688.1,xm_004266481.2,,xm_012804120.1,,xm_003832998.2,nm_001251847.1,xm_009204636.1,xm_002811073.3,xm_012642324.1,xm_011357946.1,xm_010385153.1,,xm_010348093.1,xm_004614331.2,nm_001243486.1,xm_004371960.2,,
1,SLC6A4,nm_001045.5,nm_001032823.1,nm_010484.2,nm_013034.4,nm_001304931.1,xm_012449432.1,nm_174609.2,xm_008997142.1,xm_010978939.1,xm_005624348.2,,nm_001173018.1,xm_004433341.1,xm_012072031.1,xm_005402663.2,xm_008010933.1,xm_006863198.1,xm_004684821.2,xm_003498016.2,xm_012521703.1,xm_013016386.1,xm_004706896.1,xm_006890990.1,xm_008147853.1,nm_001081824.2,xm_007520431.1,xm_003996558.3,xm_008584166.1,xm_004038458.1,xm_004857080.2,xm_005327866.1,xm_004667878.1,xm_003416785.2,nm_001287324.1,xm_011736943.1,xm_011990381.1,,xm_013111559.1,xm_012790869.1,xm_005349506.1,,xm_007474877.1,xm_004746922.2,xm_008828733.1,xm_012503491.1,xm_004593939.2,xm_004635375.1,xm_004399702.2,xm_004267096.1,nm_001082382.1,xm_012811576.1,nm_001009446.1,xm_003812715.2,xm_001171406.4,xm_003912600.1,xm_009251472.1,xm_012657316.1,xm_011359910.1,xm_010367953.1,,xm_010342091.1,xm_004605001.1,xm_013981192.1,xm_004376179.1,xm_006148383.1,
1,SMN1,nm_000344.3,nm_001260664.1,nm_011420.2,nm_022509.1,,xm_012462199.1,nm_175701.1,xm_009005603.1,xm_010974970.1,xm_005617216.2,,xm_013154251.1,,xm_012078231.1,xm_005413922.2,xm_007974725.1,xm_006870990.1,xm_004678224.2,xm_007641866.1,xm_004465623.2,xm_013015900.1,xm_004703551.1,xm_006900035.1,xm_008161907.1,,,nm_001009328.1,xm_008575637.1,,xm_013068512.1,xm_005328968.2,xm_012952353.1,xm_003408086.2,nm_001283627.1,xm_011730227.1,xm_011966011.1,,xm_005065608.2,xm_012762910.1,xm_013349654.1,,,xm_013062495.1,,xm_003266039.2,,xm_012513003.1,xm_004403424.1,xm_004270788.1,,xm_012802741.1,,xm_003806767.2,,,xm_009240771.1,xm_012664492.1,xm_011372741.1,xm_010380246.1,,xm_003925769.2,xm_004608500.1,nm_001130735.1,xm_012555008.1,,xm_004326763.1
1,TKT,nm_001064.3,nm_001265797.1,nm_009388.6,nm_022592.1,,xm_012453852.1,nm_001003906.1,,xm_010985047.1,xm_005632422.2,,xm_003479969.3,,xm_012059496.1,xm_005387366.2,xm_007984574.1,xm_006876039.1,xm_004676063.2,xm_007612429.1,xm_004464449.2,xm_013030781.1,xm_013007856.1,xm_006892231.1,xm_008146334.1,,xm_007534891.1,,xm_008582529.1,,xm_004864344.2,xm_005317203.2,xm_004652741.1,xm_010589742.1,xm_005556214.1,xm_011739644.1,xm_011986189.1,,xm_005085207.2,xm_012771591.1,xm_005348752.2,,,xm_004738190.2,xm_008847811.1,xm_012510132.1,xm_012925863.1,xm_004631637.2,xm_004411452.2,xm_004267915.2,xm_008250297.1,xm_003789386.2,xm_004018384.2,xm_003818733.2,nm_001009097.1,xm_003894290.2,nm_001133521.1,xm_012658744.1,xm_011378389.1,xm_010376194.1,,xm_010347028.1,xm_004615169.1,nm_001112681.1,xm_004368616.1,xm_006166987.1,
1,TSPAN13,nm_014399.3,,nm_025359.3,nm_001013244.1,,xm_012450693.1,nm_001035362.1,,xm_010984642.1,xm_539449.5,,xm_003469835.3,,xm_012073292.1,xm_013510494.1,xm_007981972.1,xm_006832242.1,xm_004676738.2,,xm_012528788.1,xm_013024058.1,xm_004702832.1,xm_006880265.1,xm_008148441.1,,,xm_003982822.3,xm_008585673.1,,xm_004839595.1,xm_005328778.2,xm_004652843.1,xm_003407094.2,nm_001319629.1,xm_011731057.1,xm_011966382.1,,xm_013117824.1,xm_012781027.1,xm_013347592.1,,,xm_004743393.2,xm_008844036.1,xm_003252609.3,xm_004582570.2,xm_004626437.1,xm_004400205.1,xm_004263471.1,xm_008274106.1,xm_003782727.2,,xm_008978704.1,xm_001150657.3,,xm_002818181.2,xm_012659394.1,xm_011362838.1,xm_010357664.1,,xm_003938672.2,xm_004602234.1,xm_013979761.1,xm_004377423.1,,
1,UBE2M,nm_003969.3,nm_001194143.1,nm_145578.3,nm_001108471.1,,xm_012473155.1,nm_001083503.1,,xm_010989212.1,xm_541337.5,,xm_003467189.3,,xm_012070479.1,xm_005414400.2,xm_007998465.1,xm_006877326.1,xm_004695487.2,xm_007650107.1,xm_004472716.2,xm_013027644.1,xm_013008033.1,xm_006903030.1,xm_008161090.1,,,xm_011289526.1,xm_008578961.1,,xm_004866522.2,xm_005342406.2,xm_004672888.2,xm_003406679.2,xm_005590665.1,xm_011747973.1,xm_011965832.1,,xm_005087951.2,,xm_013351477.1,,,xm_004780509.2,,xm_012499871.1,xm_004596908.2,xm_004647742.2,xm_004405684.1,xm_004283252.1,,xm_003795336.2,xm_012095234.1,xm_008973188.1,,,xm_002829934.3,xm_012655887.1,xm_011384637.1,xm_010361181.1,,xm_010332386.1,xm_004616922.1,xm_003361783.3,xm_004386918.1,,
1,ZMYM1,nm_001289088.1,nm_001260875.1,nm_026670.4,xm_006238878.2,,xm_012440062.1,xm_010803648.1,xm_002750595.2,xm_010977555.1,xm_014119665.1,,xm_013154151.1,,xm_012063986.1,xm_013519699.1,xm_007979460.1,xm_006867609.1,xm_004678776.2,xm_007614963.1,xm_004472213.1,xm_013034049.1,xm_013005374.1,xm_006886580.1,xm_008156961.1,,,,xm_008585282.1,,xm_004921113.2,xm_013365022.1,xm_004665146.2,xm_003415488.2,nm_001284174.1,xm_011763377.1,xm_011995616.1,,xm_005079458.2,xm_012765256.1,xm_013348288.1,,,xm_013046109.1,,xm_004089747.2,xm_012928823.1,xm_012516871.1,xm_012563207.1,xm_004266482.2,,xm_012804101.1,xm_012094820.1,xm_008965017.1,,xm_003891560.2,xm_002811074.2,xm_012642241.1,xm_011357943.1,xm_010385155.1,,xm_010348095.1,xm_012933996.1,xm_013995978.1,xm_012554313.1,,
2,CCR5,nm_000579.3,nm_001309402.1,nm_009917.5,nm_053960.3,,xm_012470794.1,nm_001011672.2,nm_001257216.1,xm_010997075.1,xm_005632328.2,,xm_013160395.1,,xm_012033360.1,xm_005383448.2,xm_007983952.1,xm_006868814.1,xm_004676241.2,xm_007621394.1,xm_004449012.2,xm_013030306.1,xm_004703998.1,xm_006892963.1,xm_008154212.1,nm_001091534.1,xm_007531451.1,nm_001009248.1,xm_008582127.1,xm_004034012.1,xm_004835030.1,xm_005332915.2,xm_004662151.1,nm_001280878.1,nm_001319383.1,xm_011739041.1,xm_011983175.1,,xm_005082278.2,xm_012770301.1,xm_005348177.2,,xm_001379584.3,xm_013060677.1,xm_008831911.1,xm_012504034.1,xm_004581411.2,xm_004632930.1,xm_004399154.1,xm_004283850.2,nm_001171125.1,xm_003794523.2,xm_012100176.1,xm_003818461.1,nm_001009046.1,nm_001112629.1,xm_009235733.1,xm_012638782.1,xm_011357326.1,xm_010374788.1,,xm_003926266.2,xm_004614519.1,nm_001001618.1,xm_004368460.2,xm_006170132.1,xm_004321276.1
2,COX7A2,nm_001865.3,,nm_009945.3,nm_022503.2,,xm_012471818.1,nm_175807.1,,xm_010999281.1,xm_014115689.1,,xm_003478312.3,xm_004422069.1,xm_012067664.1,xm_013505844.1,xm_008013469.1,xm_006835761.1,xm_012724460.1,xm_003498000.2,xm_004464264.2,xm_013034978.1,xm_004705599.1,xm_006898369.1,xm_008141639.1,,,,xm_008574282.1,,xm_013065261.1,xm_005340335.2,,xm_010586689.1,,xm_011737396.1,xm_012000999.1,,xm_005073701.2,xm_012743159.1,xm_005347575.2,,xm_001365747.2,xm_013056268.1,,xm_004087610.2,xm_004587538.2,,xm_004406615.2,xm_004270109.1,,xm_003796746.2,xm_004011110.2,xm_008975201.1,,xm_003899114.2,xm_009242009.1,xm_012646083.1,xm_011383558.1,xm_010372226.1,,xm_003926319.2,xm_004610244.1,nm_001243850.1,xm_012559628.1,,
2,CRYAB,nm_001289807.1,nm_001261157.1,nm_009964.3,nm_012534.4,xm_002930774.2,xm_012470566.1,nm_174290.2,,xm_010985982.1,xm_857165.4,,nm_001173076.1,,xm_012073999.1,xm_005378100.2,xm_008020847.1,xm_006833817.1,xm_004689273.2,,xm_004481144.2,xm_013009679.1,xm_004708973.2,xm_006890772.1,xm_008150160.1,nm_001164011.1,,,xm_008577607.1,,xm_013076535.1,xm_005334235.2,xm_004666483.2,xm_003415624.2,nm_001285062.1,xm_011761413.1,xm_011964390.1,,xm_013113005.1,xm_012779105.1,xm_005347317.2,,xm_001371207.3,xm_004749799.2,xm_008832783.1,xm_004090561.2,xm_004585073.1,xm_004646353.2,xm_012567097.1,xm_004273414.2,nm_001082407.1,xm_003794732.2,nm_001123002.2,xm_008959878.1,,,xm_009247040.1,xm_012659198.1,xm_011365409.1,xm_010382342.1,,xm_010334574.1,xm_004604685.2,xm_005667319.2,xm_004382499.2,xm_006169434.1,
2,ENO2,nm_001975.2,nm_001266674.1,nm_013509.3,xm_008766902.1,xm_002922227.2,xm_012472797.1,nm_001101125.1,xm_002748290.3,xm_010990829.1,xm_003639937.3,nm_001314158.1,xm_005000643.1,,xm_012054372.1,xm_005378839.2,xm_007967427.1,xm_006862628.1,xm_004692905.2,xm_007626927.1,xm_004448493.2,xm_013023638.1,xm_004708135.2,xm_006891253.1,xm_008144866.1,nm_001267603.2,xm_007521354.1,,xm_008567662.1,,nm_001310254.1,xm_005338313.2,xm_004668661.1,xm_003410657.2,nm_001283961.1,xm_011745651.1,xm_011974849.1,,xm_013110508.1,xm_012760428.1,xm_005365196.1,,xm_007483254.1,xm_004766642.2,,xm_003273778.3,xm_004596394.1,xm_004643523.2,xm_004413927.1,xm_012536443.1,nm_001082085.1,xm_012809331.1,xm_012185589.1,xm_008962534.1,nm_001220779.1,xm_009180105.1,nm_001132345.1,xm_012637825.1,xm_011365810.1,xm_010385895.1,,xm_003944874.2,xm_004610471.1,xm_005652595.2,xm_004387233.1,xm_006170780.1,
2,GCLC,nm_001197115.1,nm_001261107.1,xm_006510812.1,nm_012815.2,,xm_012441601.1,nm_001083674.1,xm_008994587.1,xm_010992378.1,xm_847752.4,,xm_013148959.1,xm_004424011.1,xm_012086898.1,xm_005377605.2,xm_007972227.1,xm_006835721.1,xm_004673577.2,,xm_004449877.2,xm_013019065.1,xm_004696350.1,xm_006893129.1,xm_008142055.1,,,,xm_008592786.1,xm_004044219.1,nm_001303306.1,xm_005318554.2,xm_004660500.2,xm_010587031.1,,xm_011768260.1,xm_011992027.1,,xm_005073712.2,,xm_005347600.1,,xm_007484097.1,xm_004771855.2,xm_008836541.1,xm_003254137.3,xm_004599444.2,xm_004624932.1,xm_004410686.2,xm_004267766.1,,xm_012805083.1,,,,xm_003897747.2,xm_002817014.3,xm_012648602.1,xm_011379090.1,xm_010363973.1,,xm_003926383.1,xm_004605862.2,xm_013977739.1,xm_004386814.1,,
2,GNAO1,nm_020988.2,nm_001195429.1,nm_010308.3,nm_017327.1,xm_002925637.2,xm_012447923.1,nm_174325.1,xm_002743610.3,xm_010988454.1,xm_005617542.1,,xm_003471969.3,xm_004441328.1,xm_012065841.1,xm_005388343.2,xm_007993334.1,xm_006863532.1,xm_004693571.2,nm_001244055.1,xm_012524447.1,xm_013027970.1,xm_004697352.1,xm_006882516.1,xm_008152324.1,,xm_007527274.1,xm_011280345.1,xm_008573337.1,xm_004045673.1,xm_004847899.1,xm_013365352.1,xm_012951726.1,xm_003416308.2,xm_005591961.1,xm_011762176.1,xm_011967996.1,,xm_005079136.2,xm_012755945.1,xm_005345621.1,,xm_001372488.2,xm_004744207.2,xm_008852751.1,xm_012504627.1,xm_004583865.2,xm_004625979.1,xm_004395813.2,xm_004286368.1,xm_008252828.1,xm_003792550.2,nm_001162566.1,xm_008977447.1,nm_001280137.1,xm_009214609.1,xm_009250738.1,xm_012657445.1,xm_011360176.1,xm_010365433.1,,xm_003943452.2,xm_004600661.1,xm_013994557.1,xm_004371574.1,xm_006154349.1,
2,GNB5,nm_006578.3,nm_001193768.1,nm_138719.5,nm_031770.3,nm_001304931.1,xm_012442197.1,nm_001099070.1,nm_001270918.1,xm_010977166.1,xm_014109373.1,,xm_005004575.2,,xm_012093094.1,xm_013510285.1,xm_008016584.1,xm_006831862.1,xm_004687783.2,nm_001246775.1,xm_012525207.1,xm_013010057.1,xm_013006339.1,xm_006898248.1,xm_008143250.1,nm_001257081.1,xm_007537043.1,,xm_008586146.1,xm_004063823.1,xm_004835389.2,xm_013357873.1,xm_004662479.1,xm_010600084.1,nm_001283625.1,xm_011735497.1,xm_011965402.1,,xm_013116068.1,xm_012789661.1,xm_013346422.1,,xm_001365250.2,xm_013057670.1,xm_008852624.1,xm_003266696.3,xm_004578370.2,xm_004639051.1,xm_004396573.2,xm_004281668.1,nm_001082170.1,xm_003784364.1,nm_001306122.1,xm_003827845.2,xm_009443308.1,xm_003908384.2,nm_001131488.1,xm_012658085.1,xm_011355124.1,xm_010361391.1,,xm_010352401.1,xm_004601671.1,xm_001924730.3,xm_012555895.1,xm_006170793.1,
2,GRIN2C,nm_000835.4,nm_001194329.1,nm_010350.2,nm_012575.3,nm_001304931.1,xm_012453752.1,nm_001206894.1,xm_002747694.2,xm_010998410.1,xm_014116306.1,,xm_013147010.1,xm_004423682.1,xm_012042585.1,xm_005415170.2,xm_008011829.1,xm_006869597.1,xm_004693478.2,xm_007638731.1,xm_012527318.1,xm_013036546.1,xm_004709156.1,xm_006886230.1,xm_008155090.1,xm_005614940.1,xm_007536258.1,,xm_008588269.1,xm_004045609.1,xm_004860608.1,xm_005332695.1,xm_004655157.2,xm_010597082.1,xm_005584881.1,xm_011719767.1,xm_012002635.1,,xm_013113442.1,xm_012785171.1,xm_005350701.2,,xm_007503909.1,xm_013054240.1,xm_008829942.1,xm_012512515.1,xm_004592936.1,xm_004630075.1,xm_004394370.1,xm_004275447.1,xm_008252659.1,xm_003786155.1,,xm_008965905.1,nm_001034189.1,xm_009191190.1,xm_002827809.1,xm_012662328.1,xm_011362060.1,xm_010387648.1,,xm_010342449.1,xm_004615733.1,xm_013980765.1,xm_004374404.1,xm_006145936.1,
2,HTR1B,nm_000863.2,xm_015136810.1,nm_010482.1,nm_022225.1,xm_002926840.3,xm_012471892.1,xm_005192387.3,xm_002746745.3,xm_010998538.1,nm_001006948.1,xm_005684442.3,xm_013142263.1,xm_004422050.2,xm_012064866.1,xm_005406899.2,xm_008006412.1,xm_006874565.1,xm_004673636.2,xm_007648028.2,xm_004481777.1,xm_013034099.1,xm_004696298.1,xm_006896964.1,xm_008142381.1,nm_001081779.1,xm_007521948.1,xm_019830057.1,xm_008591588.1,xm_004044314.2,xm_004863969.2,xm_005341693.1,xm_004660481.2,xm_003404385.2,xm_005552514.2,xm_011767427.1,xm_011995089.1,xm_017656247.1,xm_005073697.2,xm_012791163.2,xm_005347568.1,xm_016207294.1,xm_007484227.2,xm_004752794.2,xm_008827071.2,xm_003271136.2,xm_004580450.1,xm_004634366.1,xm_004417435.2,xm_004270099.2,nm_001082790.1,xm_003796742.2,xm_015097299.1,xm_003805816.2,nm_001009102.1,xm_003897825.3,xm_002817077.3,xm_012646065.1,xm_011364913.1,xm_010366617.1,xm_016157359.1,xm_003923273.2,xm_004610112.1,nm_214298.1,xm_004390115.2,xm_006143333.2,xm_019929191.1
2,LMO3,nm_001001395.2,nm_001266306.1,nm_207222.2,nm_139112.2,,xm_012447687.1,xm_005206982.1,,xm_010988853.1,xm_005637101.2,,xm_005003818.2,xm_004435418.1,xm_012058432.1,xm_005379032.2,xm_007967783.1,xm_006866020.1,xm_004693243.1,xm_007641637.1,xm_004460298.1,xm_013028731.1,xm_004697461.1,xm_006888439.1,xm_008140455.1,,xm_007539969.1,,xm_008583531.1,xm_004050661.1,xm_004845813.1,xm_005331871.2,xm_004664448.2,xm_010595202.1,,xm_011741147.1,xm_011975098.1,,xm_013115436.1,xm_012775823.1,xm_013352766.1,,xm_007503599.1,xm_004755756.2,xm_008851670.1,xm_003265562.2,xm_004592593.2,xm_004642991.1,xm_004406967.2,xm_004281103.1,,xm_012810076.1,,xm_008969564.1,,xm_009186666.1,nm_001134178.2,xm_012662791.1,xm_011372937.1,xm_010375736.1,,xm_010345129.1,xm_004611290.1,xm_005664046.2,xm_004390814.1,xm_006162904.1,
2,NFIA,nm_001134673.3,,nm_010905.3,nm_012988.2,,xm_012442491.1,nm_001038209.2,xm_002750888.2,xm_010988584.1,xm_014113734.1,,xm_013142882.1,,xm_012082429.1,xm_013514428.1,xm_007978527.1,xm_006862482.1,xm_004679057.2,xm_007642348.1,xm_012519027.1,xm_013022282.1,xm_004699383.1,xm_006879776.1,xm_008139377.1,,,,xm_008563311.1,,xm_013071042.1,xm_013358910.1,xm_012949811.1,xm_010591225.1,nm_001284997.1,xm_011764420.1,xm_011973699.1,,xm_005074315.2,xm_012769632.1,xm_005353437.2,,xm_007489124.1,xm_013055652.1,xm_008855449.1,xm_003265156.2,xm_004588721.2,xm_012515317.1,xm_004411272.2,xm_012537372.1,,xm_012807186.1,xm_012177827.1,xm_008967690.1,,xm_009193135.1,nm_001133303.1,xm_012639454.1,xm_011369530.1,xm_010370666.1,,xm_003921491.2,xm_004607099.1,xm_013988895.1,xm_004368998.1,,
