Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
1,HTR1B,NM_000863,xm_015136810.1,nm_010482.1,nm_022225.1,xm_002926840.3,xm_012471892.1,xm_005192387.3,xm_002746745.3,xm_010998538.1,nm_001006948.1,xm_005684442.3,xm_013142263.1,xm_004422050.2,xm_012064866.1,xm_005406899.2,xm_008006412.1,xm_006874565.1,xm_004673636.2,xm_007648028.2,xm_004481777.1,xm_013034099.1,xm_004696298.1,xm_006896964.1,xm_008142381.1,nm_001081779.1,xm_007521948.1,xm_019830057.1,xm_008591588.1,xm_004044314.2,xm_004863969.2,xm_005341693.1,xm_004660481.2,xm_003404385.2,xm_005552514.2,xm_011767427.1,xm_011995089.1,xm_017656247.1,xm_005073697.2,xm_012791163.2,xm_005347568.1,xm_016207294.1,xm_007484227.2,xm_004752794.2,xm_008827071.2,xm_003271136.2,xm_004580450.1,xm_004634366.1,xm_004417435.2,xm_004270099.2,nm_001082790.1,xm_003796742.2,xm_015097299.1,xm_003805816.2,nm_001009102.1,xm_003897825.3,xm_002817077.3,xm_012646065.1,xm_011364913.1,xm_010366617.1,xm_016157359.1,xm_003923273.2,xm_004610112.1,nm_214298.1,xm_004390115.2,xm_006143333.2,xm_019929191.1
1,HTR1D,NM_000864,xm_015130554.1,xm_017319986.1,xm_017593158.1,xm_002919532.3,xm_012439771.1,xm_015462457.1,xm_009000604.2,xm_010979845.1,nm_001003280.1,xm_018055516.1,xm_013153764.1,xm_014783969.1,xm_012080213.1,xm_005394751.1,xm_007980092.1,xm_006862326.1,xm_012722748.1,xm_003503640.1,xm_004465451.1,xm_013033534.1,xm_004705117.1,xm_006883541.1,xm_008148108.1,xm_005607367.2,xm_007528731.2,xm_003989645.3,xm_008572817.1,xm_004024873.2,xm_004850546.1,xm_005317576.1,xm_004657539.1,xm_010595068.1,xm_015441015.1,xm_011762807.1,xm_011966588.1,xm_017650509.1,xm_013121203.1,xm_012750871.2,xm_005353013.1,xm_016214538.1,xm_007491200.2,xm_004741214.2,xm_008848578.2,xm_003271587.2,xm_004592276.1,xm_004637612.1,xm_004394774.2,xm_012539005.1,xm_017345524.1,xm_003783806.2,xm_015093689.1,xm_003810743.3,xm_009450424.2,xm_003891301.3,xm_002811313.2,xm_012650885.1,xm_011357564.1,xm_010364369.1,xm_016149314.1,xm_003934885.2,xm_004603418.1,xm_005653367.2,xm_004377143.1,xm_006145157.2,xm_004332620.2
1,HTR1E,NM_000865,xm_001090804.3,nm_008310.3,nm_021857.3,xm_019805372.1,xm_012444303.1,xm_005210904.3,xm_017967211.1,xm_010987724.1,xm_005627599.2,xm_005684708.3,nm_001172751.1,xm_004422096.2,xm_012067087.1,xm_005377713.2,xm_008006527.1,xm_006870636.1,xm_004673671.2,xm_007630324.1,xm_004454487.2,xm_013032858.1,xm_004696267.1,xm_006894135.1,xm_008146368.1,xm_001503723.2,xm_007530636.2,xm_006931876.2,xm_008576375.1,xm_004044371.2,xm_004860245.1,xm_005324734.1,xm_004663300.1,xm_003404365.2,xm_005552413.2,xm_011766276.1,xm_011988858.1,xm_017640219.1,xm_013118159.1,xm_012750962.2,xm_005345241.1,xm_016207292.1,xm_007484296.1,xm_004766948.1,xm_008827551.1,xm_003258308.2,xm_004580407.1,xm_004628233.1,xm_004411751.1,xm_004264846.1,xm_002714562.3,xm_003783930.2,xm_012182818.1,xm_014345417.1,xm_003311375.3,xm_003897873.3,xm_002817117.2,xm_012638207.1,xm_011367389.1,xm_010387950.1,xm_016128213.1,xm_003922958.2,xm_004605649.1,xm_013992665.1,xm_004388977.2,xm_006143383.1,xm_004324059.2
1,HTR1F,NM_000866,xm_015128513.1,nm_008310.3,nm_021857.3,xm_002926833.3,xm_012454643.1,xm_015469006.1,xm_017967211.1,xm_010978524.1,xm_005638745.2,xm_005674795.2,xm_005008693.2,xm_004440071.2,xm_012055442.1,xm_013506144.1,xm_007986166.1,xm_006864652.1,xm_004675282.2,xm_007630324.1,xm_004448614.2,xm_013024141.1,xm_004706432.1,xm_006894135.1,xm_008155579.1,xm_001501283.2,xm_007530604.1,xm_003991543.2,xm_008583085.1,xm_004035924.2,xm_004857909.1,xm_005334170.1,xm_004663300.1,xm_003410336.1,xm_005548399.2,xm_011733869.1,xm_011977252.1,xm_017657209.1,xm_013118159.1,xm_012743026.1,xm_005345241.1,xm_016196556.1,xm_007500751.2,xm_004777960.2,xm_008832232.1,xm_003255135.2,xm_004596566.1,xm_004634822.1,xm_004413560.2,xm_004272643.2,xm_002716759.3,xm_003783930.2,xm_015092402.1,xm_003831514.3,nm_001195269.1,xm_009198392.2,xm_002813411.2,xm_012644329.1,xm_011356412.1,xm_010374097.1,xm_016145827.1,xm_003928318.2,xm_004607000.1,xm_005670286.2,xm_004371333.1,xm_006155333.1,xm_004321395.2
1,HTR2A,NM_000621,xm_015120877.1,nm_172812.2,nm_017254.1,xm_002914977.3,xm_012465159.1,nm_001001157.1,xm_002742676.3,xm_010980835.1,nm_001005869.1,xm_005687443.3,xm_003477480.3,xm_004433653.2,xm_012064327.1,xm_005387547.2,xm_007960372.1,xm_006837636.1,xm_004680258.2,nm_001246728.1,xm_004472872.1,xm_013036627.1,xm_004714061.1,xm_006887805.1,xm_008152051.1,xm_014732013.1,xm_007521214.2,xm_003980393.4,xm_008571770.1,xm_004054487.2,xm_004844194.1,xm_005330191.1,xm_004665876.1,xm_003412616.2,xm_005585828.2,xm_011756551.1,xm_011973622.1,xm_017665258.1,xm_013114000.1,xm_020290395.1,xm_005355612.2,xm_016199505.1,xm_007495431.2,xm_004759184.2,xm_008824371.2,xm_003270063.3,xm_004577478.1,xm_004633082.1,xm_004412221.1,xm_004274591.1,xm_008273798.2,xm_003803358.2,xm_004012066.3,xm_003811414.2,xm_522752.6,xm_003919683.3,nm_001133446.1,xm_012643830.1,xm_011372026.1,xm_010358103.1,xm_016129336.1,xm_010330057.1,xm_004604572.2,xm_013980517.1,xm_004376585.1,xm_006140646.2,xm_019936576.1
1,HTR2B,NM_000867,xm_015111331.1,xm_006529147.2,xm_017596306.1,xm_002917440.3,xm_012434129.1,xm_010802399.2,xm_002749883.3,xm_010985651.1,nm_001024633.1,xm_005676671.3,nm_001172962.2,xm_004427671.2,xm_012072604.1,xm_005395400.1,xm_007966609.1,xm_006866737.1,xm_004674205.2,xm_007655248.2,xm_004451412.2,xm_013010593.1,xm_004701671.1,xm_006893481.1,xm_008160205.1,xm_001498084.4,xm_007519416.1,xm_019838853.1,xm_008587764.1,xm_004033342.2,xm_004868046.2,xm_005326441.1,xm_004662949.1,xm_003417917.2,xm_015432943.1,xm_011728174.1,xm_011998078.1,xm_017679754.1,xm_005082535.2,xm_012749387.1,xm_005361766.2,xm_016204680.1,xm_001365625.3,xm_004773454.2,xm_008838065.1,xm_012506064.1,xm_004576737.1,xm_004637306.1,xm_004396037.1,xm_004262604.1,xm_017343191.1,xm_003784872.2,xm_012148490.2,xm_003821860.3,xm_001144172.4,xm_003908063.3,xm_009238216.1,xm_012652202.1,xm_011381037.1,xm_010362000.1,xm_016134693.1,xm_010341154.1,xm_004610809.1,xm_005672269.2,xm_004389505.1,xm_006171119.2,xm_019923523.1
1,HTR2C,NM_000868,xm_001102085.2,nm_008312.4,xm_017601920.1,xm_002924491.3,xm_012451777.1,xm_015470372.1,xm_002763170.3,xm_010996112.1,xm_005640991.2,xm_005700259.2,xm_003467625.3,xm_004440506.2,xm_012087661.1,xm_005404627.1,xm_007992625.1,xm_006873803.1,xm_004685722.1,xm_003508810.2,xm_004472872.1,xm_013035959.1,xm_004710060.1,xm_006901580.1,xm_008156101.1,xm_001488512.2,xm_007533263.2,xm_019824190.1,xm_008568149.1,xm_004064736.2,xm_004874795.1,xm_005323336.1,xm_004659115.1,xm_003414794.2,xm_005594406.1,xm_011756207.1,xm_011984374.1,xm_017650197.1,xm_013122330.1,xm_012749569.1,xm_005368510.1,xm_016213559.1,xm_016426779.1,xm_013048464.1,xm_008841567.1,xm_003262218.1,xm_004590205.1,xm_004640016.1,xm_004411846.1,xm_004283972.1,xm_017350005.1,xm_003802053.1,xm_015105080.1,xm_008971127.1,xm_009439546.2,xm_009198160.2,xm_003779705.2,xm_012653519.1,xm_011374359.1,xm_010356815.1,xm_016132211.1,xm_003935836.1,xm_004614477.1,nm_001286590.1,xm_004379787.1,xm_006165312.1,xm_019949409.1
1,HTR4,NM_000870,xm_015141207.1,xm_006525678.3,xm_017600859.1,xm_019793363.1,xm_012455135.1,xm_015472292.1,xm_008987493.2,xm_010989465.1,xm_005619320.2,xm_005683139.3,nm_001172963.1,xm_014786220.1,xm_012068707.1,xm_013512121.1,xm_008014919.1,xm_006863851.1,xm_004686865.1,xm_007610315.2,xm_012526010.1,xm_013025489.1,xm_013004797.1,xm_006893718.1,xm_008152176.1,xm_014730311.1,xm_007516376.1,xm_019810965.1,xm_008585804.1,xm_004042779.2,xm_004854372.1,xm_005324189.1,xm_004664748.1,xm_010591674.1,xm_005558201.2,xm_011716074.1,xm_011985396.1,xm_017644179.1,xm_013116733.1,xm_012741597.1,xm_005356184.1,xm_016217380.1,xm_007474061.2,xm_013051230.1,xm_008837889.2,xm_003266614.3,xm_004587559.2,xm_004631273.2,xm_004402784.2,xm_004280376.1,xm_008255222.2,xm_012807695.1,xm_015096125.1,xm_003829051.1,xm_001162339.5,xm_003900332.3,xm_002816058.3,xm_012658261.1,xm_011371121.1,xm_010386837.1,xm_016150327.1,xm_003933995.1,xm_004620596.1,nm_001001267.1,xm_004384919.2,xm_014587657.1,xm_019924902.1
1,HTR5A,NM_024012,nm_001195824.1,nm_008314.2,nm_013148.1,xm_002926048.3,xm_012445328.1,nm_001192842.1,xm_009002779.2,xm_010990936.1,xm_014119982.1,xm_013963623.2,nm_001172755.1,xm_004430584.2,xm_012032130.1,xm_005404860.1,xm_007983583.1,xm_006871296.1,xm_012733872.1,xm_003500040.1,xm_004472353.1,xm_013027232.1,xm_004702328.1,xm_006887651.1,xm_008156450.1,xm_001504683.5,xm_007528660.1,xm_003983252.4,xm_008567079.1,xm_004046538.2,xm_004860342.1,xm_005326692.1,xm_004669561.1,xm_003409812.2,xm_005551252.2,xm_011729896.1,xm_011973075.1,xm_017653721.1,xm_005084203.2,xm_012786251.2,xm_005367453.1,xm_016196987.1,xm_001372546.3,xm_004766003.2,xm_008847260.1,xm_003280606.3,xm_004597515.1,xm_004628970.1,xm_004403476.1,xm_004281226.1,xm_002715025.3,xm_003792024.1,xm_015095465.1,xm_003816353.2,xm_519477.5,xm_003896907.3,xm_002818711.2,xm_012654158.1,xm_011370387.1,xm_010368151.1,xm_016160978.1,xm_003941834.2,xm_004620162.1,xm_001927428.2,xm_004372757.1,xm_006143806.1,xm_019930232.1
1,HTR6,NM_000871,xm_015129771.1,xm_011250196.2,xm_017593608.1,xm_002915650.3,xm_012440257.1,nm_001205717.1,xm_002750377.3,xm_010997645.1,xm_544528.5,xm_018054884.1,xm_003471364.3,xm_004425657.2,xm_012080371.1,xm_005394663.2,xm_007980250.1,xm_006866318.1,xm_012722664.1,xm_007627823.2,xm_004458620.1,xm_013033723.1,xm_004705138.1,xm_006883583.1,xm_008148141.1,xm_001504358.2,xm_016193279.1,xm_011284572.2,xm_008589628.1,xm_004024803.2,xm_013074333.1,xm_005317533.1,xm_004657345.1,xm_003413432.2,xm_005544575.2,xm_011743757.1,xm_011993148.1,xm_017674535.1,xm_005081050.2,xm_012787682.1,xm_005352952.1,xm_016214528.1,xm_001378332.3,xm_013048295.1,xm_008821842.2,xm_003271729.3,xm_004592302.1,xm_004637657.1,xm_004397056.1,xm_004272481.1,xm_008265805.2,xm_003783838.1,xm_012157423.2,xm_003814420.1,nm_001034092.1,xm_003891241.2,xm_003775783.1,xm_012656929.1,xm_011357502.1,xm_010385543.1,xm_016128308.1,xm_003934929.1,xm_004603390.1,xm_003356173.3,xm_004377181.1,xm_006145205.2,xm_019918830.1
1,HTR7,NM_000872,xm_015147664.1,xm_006526702.3,xm_006231307.2,xm_019797550.1,xm_012454756.1,xm_005197065.3,xm_002756389.3,xm_010974276.1,xm_534958.5,xm_018041723.1,nm_001172964.1,xm_014785531.1,xm_012063093.1,xm_005385841.2,xm_007963518.1,xm_006831131.1,xm_004680636.2,xm_003498959.3,xm_004449982.2,xm_013034349.1,xm_004701082.1,xm_006880327.1,xm_008156922.1,xm_005602572.2,xm_007516809.2,xm_019814076.1,xm_008578341.1,xm_019035246.1,xm_004838488.2,xm_005333768.1,xm_004653205.1,xm_003409242.1,xm_005565929.2,xm_011739488.1,xm_011965378.1,xm_017664390.1,nm_001281667.1,xm_012765550.2,xm_005352170.1,xm_016220720.1,xm_007478827.2,xm_004749673.2,xm_008849595.1,xm_003255068.1,xm_004583369.2,xm_004632069.1,xm_004416153.1,xm_012536564.1,xm_002718503.3,xm_012801350.1,xm_004020028.3,xm_003825351.2,xm_001143930.4,xm_009214953.2,xm_009245623.1,xm_012659692.1,xm_011361589.1,xm_010380456.1,xm_016151275.1,xm_003922406.1,xm_012932514.1,xm_005671276.2,xm_004369919.1,xm_006147628.1,xm_019942857.1
1,OPRK1,NM_000912,nm_001321098.1,nm_001204371.1,nm_001318742.1,xm_002928871.3,xm_012442951.1,nm_001046480.3,xm_002758894.3,xm_010989545.1,xm_544080.5,nm_001314237.1,nm_001172990.1,xm_004435697.2,xm_012073800.1,xm_005396062.2,xm_008000627.1,xm_006871858.1,xm_012723102.1,xm_007627888.1,xm_004479846.1,xm_013009281.1,xm_004697554.1,xm_006900525.1,xm_008143349.1,xm_014728019.1,xm_016185132.1,xm_003999811.3,xm_008582980.1,xm_004047004.2,xm_004837515.2,xm_005322903.1,xm_004653361.2,xm_003408315.2,xm_005563313.2,xm_011710454.1,xm_011998115.1,xm_017679198.1,xm_013125550.1,xm_020288792.1,xm_013351775.1,xm_016207720.1,xm_001368727.3,xm_004768824.2,xm_008844425.1,xm_003255955.3,xm_004580789.1,xm_004633376.2,xm_004416041.2,xm_004275020.2,xm_008255523.2,xm_003793725.1,xm_004011957.3,xm_003823252.2,xm_009455386.2,xm_003902751.2,xm_002819080.2,xm_012661400.1,xm_011359153.1,xm_010367727.1,xm_016128929.1,xm_003940853.2,xm_004602337.1,xm_003355059.4,xm_004375606.1,xm_006140344.2,xm_019925440.1
1,OPRL1,NM_000913,xm_015148549.1,xm_017316325.1,xm_006235738.3,xm_019806422.1,xm_012440551.1,xm_015474110.1,xm_017972178.1,xm_010996992.1,xm_005635327.2,xm_005688252.3,xm_013144564.1,xm_004430168.2,xm_012074114.1,xm_005409906.2,xm_008010281.1,xm_006873325.1,xm_004687118.2,xm_007652845.2,xm_004464924.1,xm_013030369.1,xm_004716024.1,xm_006896907.1,xm_008157153.1,xm_001495485.4,xm_016188748.1,xm_019826190.1,xm_008588058.1,xm_019017229.1,xm_004841131.1,xm_005325357.2,xm_004669531.1,xm_003421774.2,xm_015430070.1,xm_011722458.1,xm_011973973.1,xm_017655400.1,xm_013116575.1,xm_012773043.2,xm_005362659.1,xm_016202056.1,xm_007475485.2,xm_004760085.2,xm_008843330.1,xm_004092889.2,xm_004585965.1,xm_004644130.1,xm_004410095.1,xm_004282377.1,xm_002716071.3,xm_003787797.2,xm_015099757.1,xm_003809935.2,xm_016938297.1,xm_009215703.2,xm_009233842.1,xm_012643420.1,xm_011374152.1,xm_010365265.1,xm_016146781.1,xm_010343241.1,xm_004620286.1,nm_214176.1,xm_004370148.1,xm_014583677.1,xm_019951244.1
1,OPRM1,NM_000914,xm_015137064.1,nm_001302793.1,nm_001304740.1,xm_011217052.1,xm_012451982.1,nm_174408.2,xm_017971499.1,xm_010994022.1,nm_001314122.1,xm_005684928.3,nm_001172738.2,xm_014795480.1,xm_012066722.1,xm_005390563.2,xm_008007641.1,xm_006868444.1,xm_004673945.2,xm_016976750.1,xm_012519386.1,xm_013026982.1,xm_004701939.1,xm_006882749.1,xm_008154677.1,xm_014738201.1,xm_007516131.2,xm_019831412.1,xm_008582981.1,xm_019029782.1,nm_001267590.1,xm_005321386.1,xm_004651114.1,xm_010588919.1,xm_015448824.1,xm_011736267.1,xm_011970805.1,xm_017641803.1,xm_005065903.2,xm_020287281.1,xm_005363418.1,xm_016200669.1,xm_001381274.3,xm_004778185.1,xm_008854729.1,xm_003255906.2,xm_012929893.1,xm_004628495.2,xm_004412848.2,xm_004263698.2,xm_017345438.1,xm_003797863.2,xm_004011420.2,xm_008963883.1,xm_016954732.1,xm_003898008.3,xm_002817504.3,xm_012646796.1,xm_011362711.1,xm_010357556.1,xm_016156331.1,xm_010344269.1,xm_004600783.1,nm_001001538.1,xm_004368814.1,xm_006139989.2,xm_004315352.2
2,ACKR1,NM_001122951,xm_001117200.3,nm_010045.2,xm_002724893.2,xm_002927274.3,xm_012449733.1,nm_001015634.1,xm_008984691.2,xm_010977044.1,xm_014111258.1,xm_005677256.3,xm_005002261.2,xm_004442819.2,xm_012093316.1,xm_005400165.1,xm_007976583.1,xm_006861752.1,xm_004688075.2,xm_003500262.1,xm_012517915.1,xm_013030546.1,xm_004714807.1,xm_006895524.1,xm_008154265.1,xm_001490641.4,xm_007530595.2,xm_003999667.3,xm_008587488.1,xm_004027056.2,xm_004858758.2,xm_005339420.2,xm_004671158.1,xm_010594863.1,nm_001319346.1,xm_011770013.1,xm_011978716.1,xm_017656188.1,xm_005078187.2,xm_012752372.2,xm_005368550.2,xm_016218694.1,xm_001379684.3,xm_004775812.2,xm_008840843.2,xm_003258679.3,xm_004589263.1,xm_004639997.1,xm_004407847.2,xm_004284466.1,xm_002715308.3,xm_012808486.1,xm_004002645.3,xm_003820979.2,xm_016930057.1,xm_003892886.2,xm_002809955.3,xm_012661870.1,xm_011373118.1,xm_010357740.1,xm_016131140.1,xm_010348523.1,xm_004613926.1,nm_001244095.1,xm_004391339.2,xm_006168857.2,
2,ACKR2,NM_001296,xm_015131226.1,xm_006512204.3,xm_017595421.1,xm_011232801.2,xm_012470702.1,xm_015459417.1,xm_008981472.2,xm_010974749.1,xm_005634316.2,xm_018066907.1,xm_013160221.1,xm_004419574.2,xm_012034089.1,xm_005383526.2,xm_007983820.1,xm_006868828.1,xm_004695903.2,xm_003500673.2,xm_004479266.2,xm_013030283.1,xm_004708661.1,xm_006903649.1,xm_008157060.1,xm_005600791.1,xm_007537542.1,xm_006936495.3,xm_008569851.1,xm_019024872.1,xm_004835085.1,xm_005337919.2,xm_004662123.1,xm_003409927.1,xm_005546797.2,xm_011738906.1,xm_011984262.1,xm_017660520.1,xm_005082371.2,xm_012770281.2,xm_005348218.2,xm_016196194.1,xm_016424362.1,xm_004754279.2,xm_017802298.1,xm_003256922.3,xm_004581716.1,xm_004640755.1,xm_004414601.2,xm_004277881.2,xm_008260235.2,xm_003794555.2,xm_015102130.1,xm_003809296.3,xm_016940835.1,xm_009201073.2,xm_002813880.3,xm_012639065.1,xm_011357486.1,xm_010374332.1,xm_016163347.1,xm_003926208.2,xm_004614607.1,xm_013981512.1,xm_004368434.2,xm_006155404.2,xm_019946949.1
2,ACKR3,NM_020311,xm_015111239.1,nm_007722.4,nm_053352.1,xm_011217071.2,xm_012434196.1,nm_001098381.2,xm_008999754.2,xm_010975800.1,nm_001003281.2,xm_018040775.1,xm_005005702.2,xm_004427715.2,xm_012043907.1,xm_005395313.2,xm_007966757.1,xm_006866776.1,xm_004674179.2,xm_003515656.3,xm_004460750.2,xm_013023829.1,xm_004701689.1,xm_006893451.1,xm_008138431.1,xm_005610601.2,xm_007537657.1,xm_003991275.3,xm_008586556.1,xm_004033409.2,xm_004868382.2,xm_005326394.2,xm_004662273.1,xm_003417936.2,xm_005574718.2,xm_011727991.1,xm_011980287.1,xm_017675567.1,xm_005082218.2,xm_012754504.1,xm_005361706.2,xm_016220482.1,xm_001372654.3,xm_004777560.2,xm_008823662.2,xm_003277461.2,xm_004597404.1,xm_004637341.1,xm_004416944.2,xm_004262557.1,xm_002723240.3,xm_003798230.2,xm_004001768.2,xm_003813113.2,xm_009444606.2,xm_003908129.3,xm_002813029.3,xm_012648866.1,xm_011379992.1,xm_010357923.1,xm_016144300.1,xm_010347223.1,xm_004610825.1,xm_003133759.3,xm_004386491.1,xm_006140338.2,xm_004318331.2
2,ACKR4,nm_178445,xm_001115492.3,xm_006511735.3,xm_017596125.1,xm_002926249.3,xm_012451231.1,nm_174265.2,xm_008983828.2,xm_010987817.1,xm_005634425.2,xm_005675607.3,xm_013159682.1,xm_004419366.2,xm_012061484.1,xm_005406832.2,xm_008009110.1,xm_006840027.1,xm_012732192.1,xm_007639665.2,xm_012520452.1,xm_013028192.1,xm_004715987.1,xm_006902545.1,xm_008153119.1,xm_014731872.1,xm_007537585.2,xm_003992117.4,xm_008589754.1,xm_004036320.1,xm_004834235.2,xm_005327012.2,xm_004664329.1,xm_003420909.2,xm_005545781.2,xm_011755891.1,xm_011977986.1,xm_017671426.1,xm_005074829.2,xm_012766872.2,xm_005368459.2,xm_016224366.1,xm_016426430.1,xm_004762498.2,xm_008832668.2,xm_003265229.1,xm_004588318.1,xm_012512557.1,xm_004415925.2,xm_004286535.1,xm_002716415.3,xm_012804973.1,xm_004003337.3,xm_003822514.2,xm_526311.5,xm_009201709.2,xm_002814055.2,xm_012664378.1,xm_011366064.1,xm_010380175.1,xm_016140304.1,xm_003925075.2,xm_004603799.1,nm_001097430.1,xm_004381408.2,xm_006165545.1,xm_019934182.1
2,ADORA1,NM_000674,xm_015118614.1,nm_001282945.1,xm_006249861.3,xm_019806172.1,xm_012459430.1,nm_174497.3,xm_017966570.1,xm_010983746.1,nm_001003279.1,xm_005690366.3,xm_013157795.1,xm_014794129.1,xm_012037906.1,xm_013522574.1,xm_007988892.1,xm_006834116.1,xm_004685523.2,xm_003498843.3,xm_004481892.1,xm_013017364.1,xm_004699820.1,xm_006887883.1,xm_008159962.1,xm_005608080.2,xm_016187691.1,xm_006942873.3,xm_008577633.1,xm_019028974.1,xm_004862197.2,xm_005330323.2,xm_004670715.2,xm_010590223.1,xm_015448350.1,xm_011746693.1,xm_011990497.1,xm_017667765.1,xm_013115898.1,xm_012758701.1,xm_013346774.1,xm_016211599.1,xm_007481175.2,xm_004756337.2,xm_008830351.2,xm_003264576.3,xm_004578946.1,xm_004625372.1,xm_004392785.1,xm_004282491.1,nm_001171073.1,xm_003792259.2,xm_012186905.1,xm_003822995.2,xm_009440946.1,xm_003893275.3,nm_001131239.1,xm_012655921.1,xm_011367302.1,xm_010378818.1,xm_016130785.1,xm_003938297.2,xm_004610041.1,xm_005653724.2,xm_004375269.1,xm_006159165.2,xm_019918562.1
2,ADORA2A,NM_000675,xm_001095531.3,nm_001331095.1,xm_017601553.1,xm_011232091.2,xm_012454160.1,xm_005195135.3,xm_009007848.2,xm_010987300.1,nm_001003278.1,xm_018044915.1,xm_013141514.1,xm_014797339.1,xm_012038681.1,xm_005396385.2,xm_007975197.1,xm_006874948.1,xm_004680915.2,xm_007621760.2,xm_004467695.1,xm_013014244.1,xm_004716372.1,xm_006901426.1,xm_008157263.1,nm_001081897.1,xm_007533794.2,xm_006938629.3,xm_008574498.1,xm_019018145.1,xm_013071689.1,xm_013362470.1,xm_004672791.1,xm_010598713.1,xm_005567785.2,xm_011770651.1,xm_011989162.1,xm_017663234.1,xm_013113828.1,xm_012749314.2,xm_013351148.1,xm_016204243.1,xm_007506662.2,xm_004742453.2,xm_008835761.1,xm_003280823.1,xm_004592033.1,xm_004636324.1,xm_004400545.1,xm_004276056.2,xm_008250164.2,xm_003803139.2,xm_015101442.1,xm_008953063.2,xm_003317142.2,xm_003905324.3,xm_009234194.1,xm_012661008.1,xm_011356013.1,xm_010376306.1,xm_016126158.1,xm_010349235.1,xm_004607434.1,xm_003483462.3,xm_004386210.1,xm_006157175.2,xm_019943390.1
2,ADORA2B,NM_000676,xm_001088484.3,nm_007413.4,nm_017161.1,xm_019801385.1,xm_012477579.1,nm_001075925.1,xm_017971702.1,xm_010975310.1,nm_001002944.1,xm_005694239.3,xm_013148642.1,xm_004433026.2,xm_012029976.1,xm_005399305.1,xm_008010492.1,xm_006875908.1,xm_004685063.2,xm_007618908.1,xm_012524846.1,xm_013016373.1,xm_004709194.1,xm_006903598.1,xm_008156208.1,xm_001918390.3,xm_007526169.2,xm_019817228.1,xm_008570815.1,xm_004042224.2,xm_004870776.2,xm_005340822.1,xm_004663101.1,xm_010600154.1,xm_005582994.2,xm_011757242.1,xm_011975247.1,xm_017671378.1,xm_005067636.2,xm_012737900.1,xm_005349891.2,xm_016196444.1,xm_003340525.3,xm_004779878.2,xm_008825222.2,xm_004092924.1,xm_004599304.2,xm_004634842.1,xm_004405112.2,xm_004266808.2,nm_001082175.2,xm_003791066.1,xm_015098332.1,xm_003804881.3,xm_511779.4,xm_003912391.3,xm_002827063.2,xm_012651439.1,xm_011359021.1,xm_010387755.1,xm_016145130.1,xm_003929268.2,xm_004616279.1,xm_005658145.2,xm_004375960.1,xm_006153182.2,xm_004311917.2
2,ADORA3,NM_000677,nm_001302782.1,nm_009631.4,nm_012896.3,xm_011235039.2,xm_012468145.1,nm_001104611.2,nm_001302791.1,xm_010995305.1,nm_001003178.1,xm_013962542.2,xm_013143169.1,xm_004420678.2,xm_012078397.1,xm_013516498.1,xm_007977581.1,xm_006878223.1,xm_012730053.1,xm_003514809.3,xm_004473603.2,xm_013024742.1,xm_013003770.1,xm_006895731.1,xm_008147358.1,xm_005610328.2,xm_007526934.2,xm_006935002.3,xm_008571966.1,xm_004026345.1,xm_004853719.1,xm_013363937.1,xm_004658991.1,xm_010589571.1,xm_005542356.2,xm_011737091.1,xm_012000722.1,xm_017652274.1,xm_005076579.1,xm_020285513.1,xm_013354682.1,xm_016223321.1,xm_016429086.1,xm_013044468.1,xm_008833950.2,xm_003267970.1,xm_012926045.1,xm_012517031.1,xm_012562698.1,xm_004263184.1,nm_001082058.2,xm_012807636.1,nm_001009775.2,xm_008963022.1,nm_001302775.1,xm_009215294.2,xm_009246346.1,xm_012659014.1,xm_011367251.1,xm_010359077.1,xm_016124424.1,xm_010344025.1,xm_004616298.1,nm_001243435.2,xm_012556674.1,xm_006172127.2,xm_019919176.1
